1181.274909107182, 4.0085788302951375
1320.1928917271018, 3.817487928602429
1515.0477497906775, 3.607662624782985
1534.9953878868653, 3.5851813422309013
1682.725848038412, 3.4540405273437487
1844.845265059473, 3.3303934733072906
1881.661550708897, 3.307912190755207
1906.5245828759, 3.289177788628471
2650.0150824128045, 2.910742865668402
2720.8874450098265, 2.8845147026909714
3023.7045683996903, 2.7758551703559022
3084.332641004133, 2.7608676486545134
3496.487562721479, 2.6409674750434022
4929.7204356900975, 2.3337232801649304
5028.799141681495, 2.3224826388888884
5875.558420920576, 2.2138231065538188
6013.418205044043, 2.1988355848524304
6468.876799446642, 2.161366780598958
6510.11528003445, 2.1351386176215277
6639.725106643671, 2.1089104546440973
7094.4130723105345, 2.0639478895399304
7236.326953627634, 2.0452134874131938
7333.303474906357, 2.0414666069878473
7605.595944041937, 2.0189853244357634
8428.168566455142, 1.9515414767795134
10147.325129152507, 1.8391350640190973
10317.952640882162, 1.8372616238064232
10593.65167170305, 1.8091600206163196
13011.464899434932, 1.689259847005208
13406.001521281225, 1.6742723253038196
16357.587358377767, 1.5618659125434027
16797.394144047623, 1.5468783908420143
17363.550268889692, 1.5268950285734961
17949.898778751845, 1.5119075068721068
18310.943270261792, 1.5019158257378473
18678.744406300924, 1.4897384643554688
22346.590940672504, 1.4044969346788196
26424.606735467627, 1.3211288452148438
26910.40861391631, 1.3089514838324652
27311.55285887294, 1.2902170817057295
40632.55403642335, 1.1422153049045143
41178.994973420646, 1.1422153049045143
42144.2112142689, 1.1253543429904518
56657.39464931777, 1.0198172110098378
58962.26670799406, 1.003580729166667
59952.32817085427, 0.9998338487413196
61770.21641104605, 0.9848463270399312
62810.34075425175, 0.9848463270399312
82230.04207444798, 0.8949211968315973
86150.06490179064, 0.8799336751302089
87308.64140045487, 0.8799336751302089
90254.16981069089, 0.8624482331452548
91770.37689022218, 0.8593258327907991
95822.4198719505, 0.8424648708767366
97111.07361626653, 0.8424648708767366
134114.15069504594, 0.7525397406684036
141922.39000120354, 0.7375522189670143
144312.16522400474, 0.7375522189670143
150687.64094869568, 0.7225646972656259
153225.01077961878, 0.7225646972656259
161590.29681675314, 0.700083414713542
238978.85289227008, 0.6110950046115455
243711.2444628524, 0.6034138997395839
253382.61755046062, 0.6176520453559036
269006.79301539215, 0.5951707628038205
290430.34548124933, 0.5801832411024312
337403.10503895674, 0.5502081976996536
393266.0166708856, 0.5164862738715286
393357.2344226497, 0.5352206759982643
503356.17620712187, 0.4902581108940982
513544.2060517255, 0.4902581108940982
520450.529904587, 0.4902581108940982
556297.3402364035, 0.4752705891927089
567556.9098467526, 0.4752705891927089
579044.3754016611, 0.4752705891927089
631424.8406277345, 0.4565361870659732
644205.0058964205, 0.4565361870659732
657243.8442704134, 0.4565361870659732
670536.2237764128, 0.45528722692419077
731204.3645703485, 0.4378017849392366
746004.0873926297, 0.4378017849392366
761103.3595696867, 0.4378017849392366
771338.9463502297, 0.4378017849392366
863929.8172048792, 0.4228142632378482
878477.1910997129, 0.4228142632378482
